SKU_Code,Product_Name,Brand,Date,Actual,Forecast,Lower_Bound,Upper_Bound
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-09-27,15.0,16.672973673593994,10.790562884438906,22.498196841182068
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-09-28,19.0,18.24857318337168,12.560888609957374,24.345776530923235
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-09-29,6.0,11.123945903473215,5.322722785280647,17.112047217850805
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-09-30,10.0,9.741329539061173,3.909171257983015,16.16938814163701
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-01,23.0,11.088114736256408,5.227530815057926,17.18153923035427
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-02,17.0,10.316513503632942,4.0695305848224725,16.139479004356957
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-03,9.0,11.393933473901816,5.595209871052721,17.488276052714646
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-04,17.0,16.52689668832623,10.690369175490163,22.862892373507975
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-05,16.0,18.088491531778555,12.142292911199894,24.568018358035975
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-06,12.0,11.026241057868926,4.835212604822082,16.688057650039983
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-07,5.0,9.655661121332605,3.7424643260211443,15.713864899095737
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-08,11.0,10.990479589652796,5.426247872783202,16.92911186931602
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-09,12.0,10.225558191036587,4.320262303683522,16.11487086676545
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-10,12.0,11.293352430516178,5.453903264222948,17.51653674861163
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-11,22.0,16.380819703058368,10.543244863601608,22.78660991731008
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-12,11.0,17.928409880200608,12.221651678916674,23.914186483058078
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-13,3.0,10.928536212241326,4.944316799812928,16.812250392629714
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-14,14.0,9.569992703608557,3.6319723733769673,15.476073313180441
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-15,11.0,10.892844443046004,4.994817350615491,16.57424052105866
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-16,9.0,10.134602878433672,3.7357885907639186,16.266470271154162
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-17,12.0,11.192771387113849,5.32852049649776,17.086646352417915
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-18,16.0,16.234742717786308,10.021494532833442,22.33249314997083
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-19,12.0,17.768328228606777,11.868736411564498,23.781987397633305
570961,SIMPLE KIND TO SKN REFRESH FAC WSH 150ML,Simple,2025-10-20,6.0,10.830831366612921,4.780050036980445,16.785313892583773
506280,LAK NE REMOVER,Lakme,2025-09-21,15.0,15.872506188311595,10.999626936668939,20.675769167097584
506280,LAK NE REMOVER,Lakme,2025-09-22,8.0,7.765216571214881,2.9755680191102103,13.021181245111714
506280,LAK NE REMOVER,Lakme,2025-09-23,10.0,9.303886304347586,4.226842815872354,14.289125002042349
506280,LAK NE REMOVER,Lakme,2025-09-24,19.0,9.030872102432737,4.216626600412165,13.805430313464791
506280,LAK NE REMOVER,Lakme,2025-09-25,6.0,9.1507631871818,4.216544922165796,14.394441798950368
506280,LAK NE REMOVER,Lakme,2025-09-26,10.0,10.45888413560517,5.155021624688111,15.19579216539642
506280,LAK NE REMOVER,Lakme,2025-09-27,15.0,15.201227366841403,9.957596274125592,19.810156227076206
506280,LAK NE REMOVER,Lakme,2025-09-28,19.0,15.80971271017656,11.234980797216695,20.722901284936526
506280,LAK NE REMOVER,Lakme,2025-09-29,13.0,7.734479100925615,2.7323231767359593,12.536924457254933
506280,LAK NE REMOVER,Lakme,2025-09-30,10.0,9.267037398437646,4.393062890763464,14.30975312107616
